2021-03-19 10:52:33.154329{'uuid': '662adeb0-3ad1-4c62-adcd-218330b2e6fb', 'side': 'bid', 'ord_type': 'limit', 'price': '811.0', 'state': 'wait', 'market': 'KRW-CHZ', 'created_at': '2021-03-19T19:52:33+09:00', 'volume': '123.0', 'remaining_volume': '123.0', 'reserved_fee': '49.8765', 'remaining_fee': '49.8765', 'paid_fee': '0.0', 'locked': '99802.8765', 'executed_volume': '0.0', 'trades_count': 0}2021-03-19 12:00:40.067679{'error': {'message': '최소주문금액 이상으로 주문해주세요', 'name': 'under_min_total_bid'}}2021-03-19 12:16:54.682951{'uuid': '082b58bb-b0ee-4a57-9343-6c1a3c514fdd', 'side': 'bid', 'ord_type': 'limit', 'price': '278.0', 'state': 'wait', 'market': 'KRW-CRO', 'created_at': '2021-03-19T21:16:54+09:00', 'volume': '35.0', 'remaining_volume': '35.0', 'reserved_fee': '4.865', 'remaining_fee': '4.865', 'paid_fee': '0.0', 'locked': '9734.865', 'executed_volume': '0.0', 'trades_count': 0}

2021-03-19 12:31:34.004596{'uuid': 'caacd85b-c51b-4efa-9950-05db58cb2cfd', 'side': 'bid', 'ord_type': 'limit', 'price': '811.0', 'state': 'wait', 'market': 'KRW-CHZ', 'created_at': '2021-03-19T21:31:33+09:00', 'volume': '12.33045622', 'remaining_volume': '12.33045622', 'reserved_fee': '4.99999999721', 'remaining_fee': '4.99999999721', 'paid_fee': '0.0', 'locked': '10004.99999441721', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-24 19:14:13.948155{'uuid': 'c0719580-0d32-46e7-ad68-5412773739cc', 'side': 'bid', 'ord_type': 'limit', 'price': '358.0', 'state': 'wait', 'market': 'KRW-EMC2', 'created_at': '2021-03-25T04:14:13+09:00', 'volume': '27.93296089', 'remaining_volume': '27.93296089', 'reserved_fee': '4.99999999931', 'remaining_fee': '4.99999999931', 'paid_fee': '0.0', 'locked': '10004.99999861931', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-24 19:36:28.547755{'uuid': '43a3ce9b-5e76-40f9-9b2b-6ca6fc6c338e', 'side': 'bid', 'ord_type': 'limit', 'price': '397.0', 'state': 'wait', 'market': 'KRW-HBAR', 'created_at': '2021-03-25T04:36:28+09:00', 'volume': '25.18891687', 'remaining_volume': '25.18891687', 'reserved_fee': '4.999999998695', 'remaining_fee': '4.999999998695', 'paid_fee': '0.0', 'locked': '10004.999997388695', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-24 20:04:13.304279{'uuid': '55e0d4e5-db3d-4571-bbbd-64dd528d1149', 'side': 'bid', 'ord_type': 'limit', 'price': '62.7', 'state': 'wait', 'market': 'KRW-MVL', 'created_at': '2021-03-25T05:04:13+09:00', 'volume': '161.29032258', 'remaining_volume': '161.29032258', 'reserved_fee': '5.056451612883', 'remaining_fee': '5.056451612883', 'paid_fee': '0.0', 'locked': '10117.959677378883', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-24 20:05:43.353211{'uuid': '8ddbd9b6-f888-49b1-8d10-a1636f93a22c', 'side': 'bid', 'ord_type': 'limit', 'price': '487.0', 'state': 'wait', 'market': 'KRW-TFUEL', 'created_at': '2021-03-25T05:05:43+09:00', 'volume': '20.5338809', 'remaining_volume': '20.5338809', 'reserved_fee': '4.99999999915', 'remaining_fee': '4.99999999915', 'paid_fee': '0.0', 'locked': '10004.99999829915', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-24 20:12:50.910224{'uuid': 'a05b2043-2435-409f-9c4b-2b92e261856d', 'side': 'bid', 'ord_type': 'limit', 'price': '691.0', 'state': 'wait', 'market': 'KRW-POLY', 'created_at': '2021-03-25T05:12:50+09:00', 'volume': '14.47178002', 'remaining_volume': '14.47178002', 'reserved_fee': '4.99999999691', 'remaining_fee': '4.99999999691', 'paid_fee': '0.0', 'locked': '10004.99999381691', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-24 20:13:19.206461{'uuid': '1ad2fc5a-f058-43a3-bf97-811d7ed0875a', 'side': 'bid', 'ord_type': 'limit', 'price': '2085.0', 'state': 'wait', 'market': 'KRW-ARK', 'created_at': '2021-03-25T05:13:19+09:00', 'volume': '4.79616306', 'remaining_volume': '4.79616306', 'reserved_fee': '4.99999999005', 'remaining_fee': '4.99999999005', 'paid_fee': '0.0', 'locked': '10004.99998009005', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-24 20:15:03.120363{'uuid': 'f2e256bf-a593-4c13-9e75-a5d7bed4c668', 'side': 'bid', 'ord_type': 'limit', 'price': '738.0', 'state': 'wait', 'market': 'KRW-PLA', 'created_at': '2021-03-25T05:15:03+09:00', 'volume': '13.5501355', 'remaining_volume': '13.5501355', 'reserved_fee': '4.9999999995', 'remaining_fee': '4.9999999995', 'paid_fee': '0.0', 'locked': '10004.9999989995', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-24 20:28:58.978385{'uuid': 'da1e5aca-bd15-446f-881f-af63fe61255e', 'side': 'bid', 'ord_type': 'limit', 'price': '2325.0', 'state': 'wait', 'market': 'KRW-KMD', 'created_at': '2021-03-25T05:28:58+09:00', 'volume': '4.30107526', 'remaining_volume': '4.30107526', 'reserved_fee': '4.99999998975', 'remaining_fee': '4.99999998975', 'paid_fee': '0.0', 'locked': '10004.99997948975', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-24 20:30:48.510453{'uuid': '0b532745-58fa-4beb-a6e7-8511b938ef8c', 'side': 'bid', 'ord_type': 'limit', 'price': '278.0', 'state': 'wait', 'market': 'KRW-WAXP', 'created_at': '2021-03-25T05:30:48+09:00', 'volume': '35.97122302', 'remaining_volume': '35.97122302', 'reserved_fee': '4.99999999978', 'remaining_fee': '4.99999999978', 'paid_fee': '0.0', 'locked': '10004.99999955978', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-24 20:37:20.290891{'uuid': '6c01db0f-4c2e-4954-b83b-80f8f85e199b', 'side': 'bid', 'ord_type': 'limit', 'price': '50780.0', 'state': 'wait', 'market': 'KRW-NEO', 'created_at': '2021-03-25T05:37:20+09:00', 'volume': '0.19692792', 'remaining_volume': '0.19692792', 'reserved_fee': '4.9999998888', 'remaining_fee': '4.9999998888', 'paid_fee': '0.0', 'locked': '10004.9997774888', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-24 22:00:46.622510{'uuid': '8d6cbdbb-7b99-4bf4-89ff-12463d54a50a', 'side': 'bid', 'ord_type': 'limit', 'price': '1575.0', 'state': 'wait', 'market': 'KRW-ONT', 'created_at': '2021-03-25T07:00:46+09:00', 'volume': '6.34920634', 'remaining_volume': '6.34920634', 'reserved_fee': '4.99999999275', 'remaining_fee': '4.99999999275', 'paid_fee': '0.0', 'locked': '10004.99998549275', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-24 22:00:46.810331{'uuid': 'b5bd7a0f-d30a-4a92-8fc5-016ac414a692', 'side': 'bid', 'ord_type': 'limit', 'price': '481.0', 'state': 'wait', 'market': 'KRW-POWR', 'created_at': '2021-03-25T07:00:46+09:00', 'volume': '20.79002079', 'remaining_volume': '20.79002079', 'reserved_fee': '4.999999999995', 'remaining_fee': '4.999999999995', 'paid_fee': '0.0', 'locked': '10004.999999989995', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-24 22:15:50.871754{'uuid': '49f91722-e872-44d7-ab77-d07bf57ea11d', 'side': 'bid', 'ord_type': 'limit', 'price': '5000.0', 'state': 'wait', 'market': 'KRW-XTZ', 'created_at': '2021-03-25T07:15:50+09:00', 'volume': '2.0', 'remaining_volume': '2.0', 'reserved_fee': '5.0', 'remaining_fee': '5.0', 'paid_fee': '0.0', 'locked': '10005.0', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-24 22:17:48.723804{'uuid': '202599de-5315-4ce6-a19d-1aefc1003b29', 'side': 'bid', 'ord_type': 'limit', 'price': '2300.0', 'state': 'wait', 'market': 'KRW-ICX', 'created_at': '2021-03-25T07:17:48+09:00', 'volume': '4.34782608', 'remaining_volume': '4.34782608', 'reserved_fee': '4.999999992', 'remaining_fee': '4.999999992', 'paid_fee': '0.0', 'locked': '10004.999983992', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-24 22:26:18.728146{'uuid': 'b16043c0-15e9-4cf9-b0f8-037908df6ac3', 'side': 'bid', 'ord_type': 'limit', 'price': '632.0', 'state': 'wait', 'market': 'KRW-HIVE', 'created_at': '2021-03-25T07:26:18+09:00', 'volume': '15.82278481', 'remaining_volume': '15.82278481', 'reserved_fee': '4.99999999996', 'remaining_fee': '4.99999999996', 'paid_fee': '0.0', 'locked': '10004.99999991996', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-25 00:01:25.898483{'uuid': '37902870-501b-4942-a5ac-429cdd297393', 'side': 'bid', 'ord_type': 'limit', 'price': '180.0', 'state': 'wait', 'market': 'KRW-IGNIS', 'created_at': '2021-03-25T09:01:25+09:00', 'volume': '55.55555555', 'remaining_volume': '55.55555555', 'reserved_fee': '4.9999999995', 'remaining_fee': '4.9999999995', 'paid_fee': '0.0', 'locked': '10004.9999989995', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-25 00:01:55.540648{'uuid': 'bfa79691-56e5-45f5-8750-c871ca407422', 'side': 'bid', 'ord_type': 'limit', 'price': '286.0', 'state': 'wait', 'market': 'KRW-WAXP', 'created_at': '2021-03-25T09:01:55+09:00', 'volume': '34.96503496', 'remaining_volume': '34.96503496', 'reserved_fee': '4.99999999928', 'remaining_fee': '4.99999999928', 'paid_fee': '0.0', 'locked': '10004.99999855928', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-25 00:04:39.497730{'uuid': '3d318dd1-fc48-443e-ab30-15946869802f', 'side': 'bid', 'ord_type': 'limit', 'price': '91.0', 'state': 'wait', 'market': 'KRW-SPND', 'created_at': '2021-03-25T09:04:39+09:00', 'volume': '109.89010989', 'remaining_volume': '109.89010989', 'reserved_fee': '4.999999999995', 'remaining_fee': '4.999999999995', 'paid_fee': '0.0', 'locked': '10004.999999989995', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-25 00:05:15.693580{'uuid': '18f9292b-972a-45a7-acfc-3f28f7103b52', 'side': 'bid', 'ord_type': 'limit', 'price': '42880.0', 'state': 'wait', 'market': 'KRW-BCHA', 'created_at': '2021-03-25T09:05:15+09:00', 'volume': '0.23320895', 'remaining_volume': '0.23320895', 'reserved_fee': '4.999999888', 'remaining_fee': '4.999999888', 'paid_fee': '0.0', 'locked': '10004.999775888', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-25 00:08:13.149867{'uuid': '3b91cc63-60a2-45ac-bba2-18c38ad43ab3', 'side': 'bid', 'ord_type': 'limit', 'price': '100.0', 'state': 'wait', 'market': 'KRW-MED', 'created_at': '2021-03-25T09:08:13+09:00', 'volume': '100.0', 'remaining_volume': '100.0', 'reserved_fee': '5.0', 'remaining_fee': '5.0', 'paid_fee': '0.0', 'locked': '10005.0', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-25 00:12:13.858901{'uuid': 'ec695900-bbe5-415f-958c-6b5d6e702d49', 'side': 'bid', 'ord_type': 'limit', 'price': '98.7', 'state': 'wait', 'market': 'KRW-STPT', 'created_at': '2021-03-25T09:12:13+09:00', 'volume': '102.04081632', 'remaining_volume': '102.04081632', 'reserved_fee': '5.035714285392', 'remaining_fee': '5.035714285392', 'paid_fee': '0.0', 'locked': '10076.464285069392', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-25 00:20:57.802685{'uuid': 'd82f3a95-6fee-48c7-a4f7-b269cbe8ea00', 'side': 'bid', 'ord_type': 'limit', 'price': '230.0', 'state': 'wait', 'market': 'KRW-META', 'created_at': '2021-03-25T09:20:57+09:00', 'volume': '43.47826086', 'remaining_volume': '43.47826086', 'reserved_fee': '4.9999999989', 'remaining_fee': '4.9999999989', 'paid_fee': '0.0', 'locked': '10004.9999977989', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-25 00:35:48.894836{'uuid': '51f51a10-e615-4cb4-be79-6e473a4d2d12', 'side': 'bid', 'ord_type': 'limit', 'price': '30.6', 'state': 'wait', 'market': 'KRW-IQ', 'created_at': '2021-03-25T09:35:48+09:00', 'volume': '333.33333333', 'remaining_volume': '333.33333333', 'reserved_fee': '5.099999999949', 'remaining_fee': '5.099999999949', 'paid_fee': '0.0', 'locked': '10205.099999897949', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-25 01:22:19.652812{'uuid': 'd8bf7e87-7b96-4459-b398-970a273747cc', 'side': 'bid', 'ord_type': 'limit', 'price': '133.0', 'state': 'wait', 'market': 'KRW-HUM', 'created_at': '2021-03-25T10:22:19+09:00', 'volume': '75.18796992', 'remaining_volume': '75.18796992', 'reserved_fee': '4.99999999968', 'remaining_fee': '4.99999999968', 'paid_fee': '0.0', 'locked': '10004.99999935968', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-25 02:32:53.619313{'uuid': 'ce04062d-84ea-4031-957f-38a001edf91b', 'side': 'bid', 'ord_type': 'limit', 'price': '352.0', 'state': 'wait', 'market': 'KRW-AERGO', 'created_at': '2021-03-25T11:32:53+09:00', 'volume': '28.4090909', 'remaining_volume': '28.4090909', 'reserved_fee': '4.9999999984', 'remaining_fee': '4.9999999984', 'paid_fee': '0.0', 'locked': '10004.9999967984', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-25 05:27:08.555161{'uuid': 'dc1dba28-9dbf-4557-8035-c0ec299a0507', 'side': 'bid', 'ord_type': 'limit', 'price': '119.0', 'state': 'wait', 'market': 'KRW-ANKR', 'created_at': '2021-03-25T14:27:08+09:00', 'volume': '84.03361344', 'remaining_volume': '84.03361344', 'reserved_fee': '4.99999999968', 'remaining_fee': '4.99999999968', 'paid_fee': '0.0', 'locked': '10004.99999935968', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-25 21:01:57.440997{'uuid': 'adbea78c-7604-4885-b307-4c1901ecaf25', 'side': 'bid', 'ord_type': 'limit', 'price': '377.0', 'state': 'wait', 'market': 'KRW-BORA', 'created_at': '2021-03-26T06:01:57+09:00', 'volume': '26.52519893', 'remaining_volume': '26.52519893', 'reserved_fee': '4.999999998305', 'remaining_fee': '4.999999998305', 'paid_fee': '0.0', 'locked': '10004.999996608305', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-26 00:00:38.781215{'uuid': 'acc6b624-cc27-44d5-b360-db25e903e330', 'side': 'bid', 'ord_type': 'limit', 'price': '353.0', 'state': 'wait', 'market': 'KRW-EMC2', 'created_at': '2021-03-26T09:00:38+09:00', 'volume': '28.32861189', 'remaining_volume': '28.32861189', 'reserved_fee': '4.999999998585', 'remaining_fee': '4.999999998585', 'paid_fee': '0.0', 'locked': '10004.999997168585', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-26 00:03:55.170249{'uuid': '518786c1-8466-4eba-b11f-39860a1640e0', 'side': 'bid', 'ord_type': 'limit', 'price': '645.0', 'state': 'wait', 'market': 'KRW-XRP', 'created_at': '2021-03-26T09:03:55+09:00', 'volume': '15.50387596', 'remaining_volume': '15.50387596', 'reserved_fee': '4.9999999971', 'remaining_fee': '4.9999999971', 'paid_fee': '0.0', 'locked': '10004.9999941971', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-26 00:12:08.296788{'uuid': '4e31da0f-8e73-47cb-bd54-3b16887410e6', 'side': 'bid', 'ord_type': 'limit', 'price': '34.4', 'state': 'wait', 'market': 'KRW-RFR', 'created_at': '2021-03-26T09:12:08+09:00', 'volume': '294.11764705', 'remaining_volume': '294.11764705', 'reserved_fee': '5.05882352926', 'remaining_fee': '5.05882352926', 'paid_fee': '0.0', 'locked': '10122.70588204926', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-26 01:54:15.575222{'uuid': '18604240-f43a-4b43-ba5b-c6dc7d2d7a16', 'side': 'bid', 'ord_type': 'limit', 'price': '244.0', 'state': 'wait', 'market': 'KRW-MOC', 'created_at': '2021-03-26T10:54:15+09:00', 'volume': '40.98360655', 'remaining_volume': '40.98360655', 'reserved_fee': '4.9999999991', 'remaining_fee': '4.9999999991', 'paid_fee': '0.0', 'locked': '10004.9999981991', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-26 04:02:04.405639{'uuid': '902b56f5-dab0-4050-996d-1f0d9a028f04', 'side': 'bid', 'ord_type': 'limit', 'price': '157.0', 'state': 'wait', 'market': 'KRW-SSX', 'created_at': '2021-03-26T13:02:04+09:00', 'volume': '63.69426751', 'remaining_volume': '63.69426751', 'reserved_fee': '4.999999999535', 'remaining_fee': '4.999999999535', 'paid_fee': '0.0', 'locked': '10004.999999069535', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-26 04:26:42.868681{'uuid': 'd2af34dc-07a2-4f4d-b27d-fb3fe2738065', 'side': 'bid', 'ord_type': 'limit', 'price': '27.3', 'state': 'wait', 'market': 'KRW-MFT', 'created_at': '2021-03-26T13:26:42+09:00', 'volume': '370.37037037', 'remaining_volume': '370.37037037', 'reserved_fee': '5.0555555555505', 'remaining_fee': '5.0555555555505', 'paid_fee': '0.0', 'locked': '10116.1666666565505', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-26 05:48:50.857352{'uuid': '8a6c0870-e04a-4215-8f07-738bcd5c5f94', 'side': 'bid', 'ord_type': 'limit', 'price': '648.0', 'state': 'wait', 'market': 'KRW-CHZ', 'created_at': '2021-03-26T14:48:50+09:00', 'volume': '15.43209876', 'remaining_volume': '15.43209876', 'reserved_fee': '4.99999999824', 'remaining_fee': '4.99999999824', 'paid_fee': '0.0', 'locked': '10004.99999647824', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-26 06:23:41.503055{'uuid': '47f8e6c2-39be-4c69-a1d2-a6f2f853254a', 'side': 'bid', 'ord_type': 'limit', 'price': '1325.0', 'state': 'wait', 'market': 'KRW-ADX', 'created_at': '2021-03-26T15:23:41+09:00', 'volume': '7.54716981', 'remaining_volume': '7.54716981', 'reserved_fee': '4.999999999125', 'remaining_fee': '4.999999999125', 'paid_fee': '0.0', 'locked': '10004.999998249125', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-26 06:23:41.707061{'uuid': '2d19ab8c-f475-4d55-a028-b840f7251e43', 'side': 'bid', 'ord_type': 'limit', 'price': '2970.0', 'state': 'wait', 'market': 'KRW-KNC', 'created_at': '2021-03-26T15:23:41+09:00', 'volume': '3.36700336', 'remaining_volume': '3.36700336', 'reserved_fee': '4.9999999896', 'remaining_fee': '4.9999999896', 'paid_fee': '0.0', 'locked': '10004.9999791896', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-26 06:23:41.886244{'uuid': '4951696d-6e5b-48fb-9c38-54a6a6371c1f', 'side': 'bid', 'ord_type': 'limit', 'price': '24.3', 'state': 'wait', 'market': 'KRW-AHT', 'created_at': '2021-03-26T15:23:41+09:00', 'volume': '416.66666666', 'remaining_volume': '416.66666666', 'reserved_fee': '5.062499999919', 'remaining_fee': '5.062499999919', 'paid_fee': '0.0', 'locked': '10130.062499837919', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-26 06:32:49.607870{'uuid': 'edd0922b-408f-4803-89d8-b16561f9c113', 'side': 'bid', 'ord_type': 'limit', 'price': '155.0', 'state': 'wait', 'market': 'KRW-SSX', 'created_at': '2021-03-26T15:32:49+09:00', 'volume': '64.51612903', 'remaining_volume': '64.51612903', 'reserved_fee': '4.999999999825', 'remaining_fee': '4.999999999825', 'paid_fee': '0.0', 'locked': '10004.999999649825', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-26 06:38:11.029721{'error': {'message': '최소주문금액 이상으로 주문해주세요', 'name': 'under_min_total_bid'}}
2021-03-26 06:38:11.734426{'error': {'message': '최소주문금액 이상으로 주문해주세요', 'name': 'under_min_total_bid'}}
2021-03-26 06:38:14.283873{'error': {'message': '최소주문금액 이상으로 주문해주세요', 'name': 'under_min_total_bid'}}
2021-03-26 06:38:17.399082{'error': {'message': '최소주문금액 이상으로 주문해주세요', 'name': 'under_min_total_bid'}}
2021-03-26 06:55:39.327394{'uuid': 'f44477e4-dc3f-4b63-91d4-79098408529f', 'side': 'bid', 'ord_type': 'limit', 'price': '1325.0', 'state': 'wait', 'market': 'KRW-ADX', 'created_at': '2021-03-26T15:55:39+09:00', 'volume': '7.54716981', 'remaining_volume': '7.54716981', 'reserved_fee': '4.999999999125', 'remaining_fee': '4.999999999125', 'paid_fee': '0.0', 'locked': '10004.999998249125', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-26 06:58:12.249399{'uuid': 'bff72f88-99ad-4fa9-838f-7f6ccacceb59', 'side': 'bid', 'ord_type': 'limit', 'price': '483.0', 'state': 'wait', 'market': 'KRW-POWR', 'created_at': '2021-03-26T15:58:12+09:00', 'volume': '20.70393374', 'remaining_volume': '20.70393374', 'reserved_fee': '4.99999999821', 'remaining_fee': '4.99999999821', 'paid_fee': '0.0', 'locked': '10004.99999641821', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-26 06:59:15.085882{'uuid': '08e37c53-736b-4df4-bab1-bfad237131e4', 'side': 'bid', 'ord_type': 'limit', 'price': '826.0', 'state': 'wait', 'market': 'KRW-STEEM', 'created_at': '2021-03-26T15:59:15+09:00', 'volume': '12.10653753', 'remaining_volume': '12.10653753', 'reserved_fee': '4.99999999989', 'remaining_fee': '4.99999999989', 'paid_fee': '0.0', 'locked': '10004.99999977989', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-26 07:04:21.229270{'uuid': 'a993f0c5-a282-486b-a09c-8fefb9704178', 'side': 'bid', 'ord_type': 'limit', 'price': '2970.0', 'state': 'wait', 'market': 'KRW-KNC', 'created_at': '2021-03-26T16:04:21+09:00', 'volume': '3.36700336', 'remaining_volume': '3.36700336', 'reserved_fee': '4.9999999896', 'remaining_fee': '4.9999999896', 'paid_fee': '0.0', 'locked': '10004.9999791896', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-26 07:05:55.881585{'uuid': '376289d3-25aa-493e-8413-4de7aded5c18', 'side': 'bid', 'ord_type': 'limit', 'price': '1520.0', 'state': 'wait', 'market': 'KRW-ONT', 'created_at': '2021-03-26T16:05:55+09:00', 'volume': '6.57894736', 'remaining_volume': '6.57894736', 'reserved_fee': '4.9999999936', 'remaining_fee': '4.9999999936', 'paid_fee': '0.0', 'locked': '10004.9999871936', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-26 07:06:18.364083{'uuid': '11c2b053-9bf5-469b-85ea-eb98d0fd9032', 'side': 'bid', 'ord_type': 'limit', 'price': '70.6', 'state': 'wait', 'market': 'KRW-TRX', 'created_at': '2021-03-26T16:06:18+09:00', 'volume': '142.85714285', 'remaining_volume': '142.85714285', 'reserved_fee': '5.042857142605', 'remaining_fee': '5.042857142605', 'paid_fee': '0.0', 'locked': '10090.757142352605', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-26 07:19:12.073818{'uuid': 'a884560a-b05a-462e-ae3b-52d690cc3b17', 'side': 'bid', 'ord_type': 'limit', 'price': '2050.0', 'state': 'wait', 'market': 'KRW-MTL', 'created_at': '2021-03-26T16:19:12+09:00', 'volume': '4.87804878', 'remaining_volume': '4.87804878', 'reserved_fee': '4.9999999995', 'remaining_fee': '4.9999999995', 'paid_fee': '0.0', 'locked': '10004.9999989995', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-26 07:26:44.837903{'uuid': 'c1a3ccf2-f241-4811-9e73-226515b529c7', 'side': 'bid', 'ord_type': 'limit', 'price': '2235.0', 'state': 'wait', 'market': 'KRW-KMD', 'created_at': '2021-03-26T16:26:44+09:00', 'volume': '4.47427293', 'remaining_volume': '4.47427293', 'reserved_fee': '4.999999999275', 'remaining_fee': '4.999999999275', 'paid_fee': '0.0', 'locked': '10004.999998549275', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-26 07:45:19.625946{'uuid': 'd4165c3e-a83b-4a6a-a28b-123d84fdd486', 'side': 'bid', 'ord_type': 'limit', 'price': '433.0', 'state': 'wait', 'market': 'KRW-HUNT', 'created_at': '2021-03-26T16:45:19+09:00', 'volume': '23.09468822', 'remaining_volume': '23.09468822', 'reserved_fee': '4.99999999963', 'remaining_fee': '4.99999999963', 'paid_fee': '0.0', 'locked': '10004.99999925963', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-26 07:58:12.789068{'uuid': 'fb233362-0ab5-46ff-91f6-f8ed7e249dca', 'side': 'bid', 'ord_type': 'limit', 'price': '24.4', 'state': 'wait', 'market': 'KRW-SC', 'created_at': '2021-03-26T16:58:12+09:00', 'volume': '416.66666666', 'remaining_volume': '416.66666666', 'reserved_fee': '5.083333333252', 'remaining_fee': '5.083333333252', 'paid_fee': '0.0', 'locked': '10171.749999837252', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-26 08:07:05.140614{'uuid': '332f03bd-d359-447d-8e53-53b345fc3cf3', 'side': 'bid', 'ord_type': 'limit', 'price': '200.0', 'state': 'wait', 'market': 'KRW-ZIL', 'created_at': '2021-03-26T17:07:05+09:00', 'volume': '50.0', 'remaining_volume': '50.0', 'reserved_fee': '5.0', 'remaining_fee': '5.0', 'paid_fee': '0.0', 'locked': '10005.0', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-26 08:09:50.211782{'uuid': '987f0577-0bde-471a-93ef-cec084e57e4a', 'side': 'bid', 'ord_type': 'limit', 'price': '21860.0', 'state': 'wait', 'market': 'KRW-ATOM', 'created_at': '2021-03-26T17:09:50+09:00', 'volume': '0.45745654', 'remaining_volume': '0.45745654', 'reserved_fee': '4.9999999822', 'remaining_fee': '4.9999999822', 'paid_fee': '0.0', 'locked': '10004.9999643822', 'executed_volume': '0.0', 'trades_count': 0}
2021-03-26 08:13:02.091413{'uuid': 'b363505a-42f9-48e0-8b31-3dba969ce6ec', 'side': 'bid', 'ord_type': 'limit', 'price': '391.0', 'state': 'wait', 'market': 'KRW-HBAR', 'created_at': '2021-03-26T17:13:02+09:00', 'volume': '25.57544757', 'remaining_volume': '25.57544757', 'reserved_fee': '4.999999999935', 'remaining_fee': '4.999999999935', 'paid_fee': '0.0', 'locked': '10004.999999869935', 'executed_volume': '0.0', 'trades_count': 0}
